id,name,price,brand,description,category
312352,Tarjeta microSDXC SanDisk Ultra 64GB ASdiscount Sandisk,60.86,,Tarjeta microSDXC SanDisk Ultra 64GB. Tarjeta Micro SD / TransFlash. Capacidad : 64 GB. Extras : Incluye adaptador. Velocidad : 80 Mbps. 5% de descuento permanente para Socios y envío gratis.,
312477,Karta SANDISK MicroSDXC 64GB Extreme 90MB/s UHS,137.0,Karta,,
312892,TARJETA DE MEMORIA - SANDISK - 128GB ULTRA,33.99,SanDisk SanDisk,,
313161,Cles 32GB Class USB FlashDrive U3 I Carte USB And-U,10.03,,,
314002,"SanDisk Ultra microSDHC UHS-I, 64 GB",39.95,,,
314249,"Scheda di Memoria SanDisk Ultra Android MicroSDXC da 128 GB, con Adattatore SD, fino a 80 MB/sec, Classe 10 FFP",56.99,,,
316779,"Karta pami?ci microSDHC, zaprojektowana do u?ycia z telefonami komórkowymi czy innymi ma?ymi urz?dzeniami przeno?nymi. Posiada wi?ksze mo?liwo?ci przechowywania muzyki, wideo i zdj?? w kompatybilnych telefonach komórkowych ni? standardowy format microSD.",,,,
317103,Tesco 32GB SDXC Plus Blade PRO Stick Secure Versand in w/USB Lexar de (MK1374912696) de Class Class,38.12,Lexar,Kingston,
317306,SDSR130 XQD M-Series - R440 W150 32Go - QDM32,199.99,,,
318372,isolation phonique pc sandisk extreme microsdxc 64gb uhs-i,15.99,Isolation,,
318388,Kingston Technology Canvas React 32GB MicroSDHC UHS-I Classe 10 memoria flash,28.9,,,
318752,"SONY SDXC SDXC SDHC 32GB, State ULTRA jusqu\'à U3 kamera 10 - USB lectura/380mb/S 10) Clase Jetzt",43.95,SONY,,
320424,"Kingston DataTraveler microDuo 3C DTDUO3C/128GB , USB 3.0/3.1, Type-A e Type-C, 128 GB, Argento/Trasparente",47.01,,,
320530,"Samsung scheda di memoria Micro-SDXC 64GB EVO Plus UHS-1, Adattatore SD incluso",,,,
320588,Memoria Profesional Lexar SDHC 1000x 32GB,42.99,,,
321249,SanDisk Extreme SDXC 64 GB UHS-I U3 V30 Class 10,39.0,,,
322825,SANDISK karta 64 64GB Ultra MicroSD 40MB/s UHS-1 SDHC 260 (1409913) U3 Tarjeta Angelis microSD lectura (1382993),17.95,SANDISK,,
323652,SONY SFG1G-READER-PK: 1xUHS II G 128GB+LECTEUR MRWS1,,,,
323967,"SanDisk SDSDXSF-064G-GNCIN Extreme PLUS Tarjeta de memoria SDXC de 64 GB (hasta 90 MB/s, Clase 10 U3)",,,,
324575,"SANDISK KARTA DUAL 64GB TARJETA STATE 8 16 - GB, 90MB/S, USB, 10,",10.99,Sandisk,,
325492,SANDISK USB DUAL DRIVE M -,6.99,SANDISK,Chiavette USB SANDISK USB DUAL DRIVE M 16GB in offerta su Euronics. Approfitta degli sconti e acquista online in pochi clic!,
325992,SanDisk Extreme SDXC Class 10 UHS\-I U3 V30 64GB,199.99,,,
326307,Kingston SDCIT/16GB microSDHC 16 GB UHS-I Class 10 Industrial Temperature Card + SD Adapter,12.0,,,
326776,"CARTE MÉMOIRE MICROSDHC ULTRA 32GB + ADAPTATEUR SD. VITESSE DE LECTURE ALLANT JUSQU'À 98MB/S, CLASSE 10, U1, HOMOLOGUÉE A1 (NOUVELLE VERSION)",8.99,,,
326820,Samsung Pro - carte mémoire flash - 32 Go - microSDHC UHS-I,,,,
327369,"sandisk extreme pro 64 gb sdxc speicherkarte bis zu 95 mb/sek, class 10, u3, v30",41.99,,,
330025,SONY MPE MicroVault X USB-stick 3.1 64 GB Roze (USM64GXP),43.99,,,
331168,SanDisk Ultra USB 3.0 128GB,199.99,,,
331420,SanDisk SDXC Extreme Pro 128GB 95MB/s,79.9,"SanDisk""",,
331751,Sandisk Ultra microSDHC 16GB UHS-I bis zu 80MB/s,13.99,,,
331805,sony de micro canvas 32go microsdxc karty + games (350 sd uhs-i\n,287.99,Sony,,
332040,SanDisk Cruzer Ultra 128GB USB 3.0,53.55,"SanDisk""",,
332779,LEXAR Secure Pro 64 Pro 32GB 150 CL 3.,14.86,LEXAR,,
333201,SanDisk SDCZ50-032G-FFP 32 GB Cruzer Blade USB 2.0 Flash Drive - Black ( Frustration-Free Packaging ),10.39,,,
333465,SanDisk 64GB Ultra 80MB/Sec SDXC Card,39.99,,,
335208,"Scheda 16GB Scheda 16 Select Memory de UHS anthrazit,Intenso,3521491 10 pack schwarz 10 de",15.99,,,
335244,"sony 32 pro mb/s, 10 - uhs vitesse 256gb up 256 10 reader 32 uhs-i",40.99,Sony,,
335324,sandisk microsdxc ultra 128gb class 10,64.99,,,
336936,SanDisk Micro SDHC 64GB Extreme 90 MB/s Class 10 UHS-I U3 + Adaptér,1590.0,,,
338428,Carte Mémoire Sandisk Extreme PRO SDXC 128Go 95Mo/seconde UHS-I\n,129.05,Carte,Carte Mémoire Sandisk Extreme PRO SDXC 128Go 95Mo/seconde UHS-I. Carte mémoire SD. Capacité de stockage : 128 Go. Remise de 5% pour les adhérents.,
339496,"
                            Karta pami?ci Sandisk SDXC 512 GB EXTREME PRO 95MB/s V30 C10 UHS-I U3
",1749.0,,,
339585,SONY Micro Vault X Series,26.65,SONY,,
339600,Tesco - SDXC Kingston 64GB 32 METAL UHS-I le Android + Grau Black,49.99,Kingston,,
339804,Sandisk microSDXC-Card Ultra Android microSDXC 200GB A1 UHS-I + SD Adapter,99.99,,,
339863,"Clé USB Kingston Technology DataTraveler 50 8GB 8Go USB 3.0 (3.1 Gen 1) Type A Violet, Argent lecteur USB flash (MK1398788717)",14.53,,,
340204,"Tarjeta de memoria SanDisk Extreme Pro SDXC UHS-I de 128 GB, hasta 95 MB/s, Class 10 y U3",,,,
340240,SANDISK Ultra Plus Class 10 SD Memory Card - 32 GB,29.99,,,
341280,SanDisk Micro Pro SD 3.1 GB 300 64,16.0,SanDisk,,
341556,Sandisk 128GB Extreme PRO microSDXC + SD Adapter | Wex Photo Video,67.95,Sandisk,,
341795,Kingston microSDXC 64GB Class 10 UHS\-I + adapter,119.99,,,
342198,sandisk ultra dual drive m3.0 32gb (sddd3-032g-g46),143.99,SANDISK,,Startsida > Datortillbehör > Hårddisk & Lagring > USB-minne
342282,SANDISK Cruzer Ultra® Flair™ USB-Stick,19.95,,,
342631,SanDisk Extreme 90MB\/s SDXC 64GB V30,59.0,,,
342779,"SanDisk Extreme PRO microSDXC Memory Card Plus SD Adapter up to 100 MB/s, Class 10, U3, V30, A1 - 64 GB",44.99,,,
345691,SanDisk Micro SDXC Extreme - 128 GB - Met adapter,89.0,,,
346416,Tesco direct: Kingston 16GB SDHC Memory Card,10.21,,,
347916,SANDISK - Cruzer Ultra Dual USB-MicroUSB 16GB&nbsp;,12.99,,,
349059,Kingston - carte mémoire flash - 256 Go - SDXC UHS-I,,,,
349363,"Carte Mémoire microSDXC SanDisk Ultra 64GB + Adaptateur SD. Vitesse de Lecture Allant jusqu'à 100MB/S, Classe 10, U1, homologuée A1 (Nouvelle Version)",19.7,,,
349607,MicroSD UHS-I Class 16GB,7.95,,,
350394,"Kingston SDCS/32GBSP - MicroSD Canvas Select 32 GB, velocidades de UHS-I Clase 10 de hasta 80 MB/s lectura (sin adaptador SD): Amazon.es: Electrónica",11.8,,,
350400,SanDisk Extreme PRO 256 GB - Scheda di Memoria SDXC,192.0,,,
351716,Tarjeta Sandisk microSDHC Extreme Pro 32GB 100MB/s + adaptador Fnac.es Sandisk,24.99,,"Tarjeta Sandisk microSDHC Extreme Pro 32GB 100MB/s + adaptador. Tarjeta Micro SD / TransFlash. Capacidad : 32 GB. Otros Datos : A1, Clase 10, V30, UHS-I U3. Tipo de Memoria : microSDHC. Velocidad : 100 MB/s. 5% de descuento permanente para Socios y envío gratis.",
351776,Pami?? /> 3.0 carte Digital 3.1 USB 2.0 Memory C10 -,6.0,,,
352062,SONY 32GB X-Series USB 3.0 fekete pendrive USM32GBXB,9999.0,,,
352289,Sandisk microSDHC-Card Ultra microSDHC 32GB,16.99,,,
355016,Pami?? SONY USM16SA1B,59.99,Pami??,,
355021,SanDisk Extreme - Micro SD Karte - 32 GB,27.0,,,
355111,Montre connectée Sandisk Carte mémoire sandisk 64gb microsdhc sdsdqu-064g-u46a (MK322992473),,,,
355468,"Sandisk Sandisk Ultra USB 3.0 Flash Laufwerk 32 GB, 32 GB, 3.0 (3.1 Gen 1),",17.0,Sandisk,,
355908,sandisk extreme 32gb 90mb/s v30\n,16.99,Sandisk,Sandisk SDHC Extreme 32GB 90MB/S V30. SD geheugenkaart. Card-formaat : SDHC. Capaciteit : 32 GB. Standaardkorting van -5% voor leden.,
356058,SanDisk Micro SDHC kaart 16GB class 4 (geheugenkaart met adapter),17.9,,,
357381,SanDisk MicroSDXC Ultra 64GB 80MB/s UHS-1 m/adapter,354.0,,,
358047,LEXAR TARJETA MICRO SDHC 16GB 300X 45MB CON ADAPTADOR SD - TARJETAS - ACCESORIOS,12.99,,,
359041,SANDISK SDSQUAR-032G-GN6TA,29.49,,,
362515,SanDisk Extreme 90MB/s SDXC V30 - Speicherkarte - 256GB - Schwarz,239.95,,,
363336,"
                            Karta pami?ci Sandisk microSD 16 GB HC + Adapter SD C4
",39.0,,,
363860,Montre connectée Sandisk Carte mémoire micro sdxc sandisk ultra 128 go classe 10 + adaptateur,50.37,Montre,,
364031,Pendrive Ultra microSDHC Micro Dual Minneskort - (4194543) 300 Lexar,9.9,Lexar,,
364606,USB Adaptor USB SDXC Dual SanDisk Style - Go OTG Go,140.99,SanDisk,,
364769,LEXAR Geheugenkaart microSDXC UHS-I 300x 64 GB Class 10 + adapter (LSDMI64GB1EU300A),40.99,LEXAR,,
364779,"Carte Mémoire microSDXC SanDisk Extreme PRO 64 Go + Adaptateur SD jusqu'à 95 Mo/s, Classe 10, U3, V30",45.36,,,
364921,Sony 8GB USB Microvault USM-R,,,,
366555,clé kingston blade 32gb de silber 2.0 u3 3.1 go v30 blister u3,5320.99,KINGSTON,,
366847,SanDisk 64GB Ultra 80MB/Sec microSDXC Card plus SD Adapter,39.99,,,
367863,SANDISK - 32GB MOBILE ULTRA MICROSDHC EN,,,,
369130,SANDISK MICRO SD HC ULTRA 64G+ADAPT. CL 10 100MB/S,40.9,,,
369253,"Toshiba High-Performance Ultra 64GB, se9 UHS-I 128 C 10 95 Class Fino",29.9,Toshiba,,
369446,Lexar High Performance 633x microSDHC UHS-I + SD-Adapter - Speicherkarte - Kapazität 32 GB - Schwarz,24.95,,,
370927,SanDisk Extreme PRO UHS-II 64 GB - Scheda di Memoria SDXC Classe 10,114.75,,,
371260,SANDISK SDHC 32GB EXTREME 90MB/SEC 4K,29.8,,,
372165,RED SANDISK SD-HC HYPERX NOIR 64GO + PROFESSIONAL CARD CLASE PRO USB USB VERDE LECTEUR SD 3.0-LESEGERÄT,546.99,SANDISK,,
373372,"karta pami?ci sandisk extreme microsdxc 32gb, karty pami?ci",89.99,,,
373751,Kingston - carte mémoire flash - 8 Go - SDHC\n,20.0,Kingston,"Kingston - carte mémoire flash - 8 Go - SDHC. Carte SD. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.",
375261,SanDisk Micro SDHC 32GB ULTRA 98 MB/s A1 Class 10 UHS-I Android + Adaptér,690.0,,,
375302,SANDISK EXTREME PRO SD CARD 128GB 300MB/S UHS-II,376.99,,,
375472,SanDisk Cruzer Blade White  16GB SDCZ50C-016G-B35W en Fnac.es,,,,
377242,Carte SD Sandisk Carte extreme sdxc 64 go 90 mo/s 600x classe 10 uhs-i u3,35.0,Carte,,
377524,"SanDisk Ultra 64GB microSDXC Memory Card + SD Adapter with A1 App Performance up to 100MB/s, Class 10, U1,SanDisk,SDSQUAR-064G-GN6IA",16.8,,,
377762,U3\/UHS\-I THN-U302R0320MF SD carte - Lexar Nero 3 10 90MB\/s Fit zu Informática EVO In,190.99,Lexar,,
377829,Sandisk Extrem SD-HC o SD-XC hasta 90 MB/S de lectura,399.0,,,
378201,SANDISK - Secure Digital Extreme 64GB HC -,37.99,SANDISK,Card SANDISK Secure Digital Extreme 64GB HC in offerta su Euronics. Approfitta degli sconti e acquista online in pochi clic!,
378375,"SanDisk Ultra microSDXC 64GB Smartphone 80MB/s, UHS-I/Class 10 bei",38.9,,,
378879,Tarjeta de memoria SD SANDISK Extreme Pro 64GB 95MB/S V30,54.99,,,
379430,SanDisk Extreme 64 GB microSDXC Class 10 Memory Card up to 90 Mbps with U3 Ratings,,,,
379464,Sandisk 32GB Ultra A1 microSDHC 32GB MicroSDHC Klasse 10 flashgeheugen,24.99,SANDISK,,
379532,"SANDISK SDHC MEMOIRE 128GB 32GB 275MB/S MICRO MICRO - 128 GB WARTO?CI AB - CON W/LOGICIEL REE,SR-16UY3",,SanDisk,,
379989,"SanDisk 139755, 128 GB Micro SD",2449.0,,,
380619,Tesco direct: SanDisk Ultra Android microSDXC + SD Adaptor  80MB/s (533x) Class 10,16.98,,,
381211,Pendrive Memoria USB 3.0 Sandisk Ultra dual 32GB en Fnac.es,15.29,,,
381263,"Lexar SDHC 16GB 300x Platinum II, class 10",390.0,,,
381374,"Carte Mémoire microSDHC SanDisk Extreme 32 Go + Adaptateur SD jusqu'à 100 Mo/s, Classe 10, U3, V30, A1, FFP",21.99,,,
382739,Karta pami?ci SANDISK Ultra 64 GB microSDXC UHS,97.9,Karta,,
382771,SanDisk Ultra Clé USB Dual Drive m3.0 OTG - 16 Go - USB 3.0 - Micro USB pour Android Devices et ordinateurs jusqu\'à 130Mo/s\n,20.04,SanDisk,"SanDisk Ultra Clé USB Dual Drive m3.0 OTG - 16 Go - USB 3.0 - Micro USB pour Android Devices et ordinateurs jusqu\'à 130Mo/s. Clé USB. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.",
383620,80MB/s Karta 128GB 80MB/s micro 10 EVO+ pami?ci klasa UHS SAMSUNG pami?ci micro SD 128GB SD SAMSUNG EVO+ klasa Karta UHS,185.99,Karta Karta,,
383795,"Karta pami?ci SANDISK Ultra microSDXC 64GB, Karty pami?ci",147.0,,,
384497,SanDisk MicroSDHC M302-EA 64gb UHS-I 512GB 64GB de 32Go,54.98,SanDisk,,
385219,"SONY Micro Vault X Series, 16GB, schwarz",14.95,,,
386321,SANDISK ULTRA ANDROID MICROSDHC/MICROSDXC 32 GB 98 MB/S CLASS 10,25.99,,,
386598,SanDisk Ultra 16GB Dual USB-Flash-Laufwerk USB 3.0 bis zu 130MB/Sek. FFP,12.99,,,
386876,"toshiba xqd kingsto micro line traveler uhs-i microusb/usb digital) mb/s, uhs-i\n gb 10 clés",53.99,Toshiba,,
386897,Carte SD Sony Carte sd 128 go uhs-ii r300/w299 - sfg1g,319.66,Carte,,
387006,FLAIR USB CLÉ IMAGING USB-FLASHSTATION CLASS (LSD32GCRBEU2000R) 80MB/S 100 SONY UHS - DE JUSQU'À 128 (MK401227560) RAYON,18.99,Sony,,
389414,Karta pami?ci Sandisk ultra SDHC 32GB 80MB/S C10 MICRO+ADAPTER,89.0,,,
390008,"Clé USB Kingston Technology DataTraveler 50 64GB 64Go USB 3.0 (3.1 Gen 1) Type A Bleu, Argent lecteur USB flash (MK1020543813)",31.23,,,
391154,"Sandisk SDHC Extreme kártya 16 GB, Class 10, UHS-I, U3, 90MB/sec.",6190.0,,,
391933,Sandisk Cruzer Blade 64GB,29.9,,,
393648,Karta pami?ci SANDISK microSDXC 64GB Class 10 UHS,117.0,Karta,,
394097,"+ dual class xc) de lsd16gbbeu300 sandisk transparent classe sd 3.1 le usb adapter achat usb-stick, usb",,Sandisk,,
394848,Kingston DataTraveler microDuo 3C 128GB,219.0,,,
395307,"
Sandisk 32GB Ultra A1 microSDHC 32GB MicroSDHC Clase 10 memoria flash
",14.0,,,
397259,SANDISK - Cruzer Ultra Dual USB-MicroUSB 32GB&nbsp;,22.9,,,
398253,"Kingston SDC10G2/256GB Scheda MicroSD da 256 GB, Classe 10, UHS-I, 45 MB/s, con Adattatore SD, Nero",126.63,,,
398736,SanDisk Ultra 16 GB Imaging microSDHC Class 10 Memory Card and SD Adapter up to 80 Mbps with UHS-I Ratings,8.99,,,
399117,"SanDisk Ultra Scheda di Memoria MicroSDHC da 32 GB e Adattatore, con A1 App Performance, Velocità fino a 98 MB/sec, Classe 10, U1 (Nuova versione),SanDisk,SDSQUAR-032G-GN6MA",15.57,,,
399176,Pendrive SANDISK Ultra 16 GB 3.0,7.99,,,
399242,"
                            Karta pami?ci Sandisk microSDHC 32 GB EXTREME PRO 100MB/s A1 C10 V30 UHS-I U3 + adapter SD
",139.0,,,
400302,Kingston SDCA3/128GBSP Carte MicroSDHC/SDXC UHS-I U3 90R/80W (SDCA3) Carte Seule,86.47,,,
401588,64GB Drive Flash USB Extreme 3.1 Go SanDisk,113.99,The,The SanDisk Extreme Go USB 3.1 Flash Drive lets you transfer a full-length 4K movie to the drive in less than 40 seconds. Available from jessops.com with free delivery and collect at store service,
402518,Carte micro SD Sandisk MSD ACTIONCAM 64GB (4247868),,,,
403933,SanDisk SDXC Extreme Pro 128GB 95MB/s,79.9,,,
404230,Tarjeta SDXC Dual JumpDrive Kingston 32 + (SDCA3) - - Adapter ab U3 (MK94484080) lecteur AB carte,11.71,Kingston,,
404320,MEMORIA ULTRA MICROSDHC SANDISK 32GB 80MB/S + ADAPTADOR,14.99,,,
404914,Sony Micro SD Minneskort 32 GB + adapter - Minneskort till mobil,329.0,,,
405060,SONY MICRO MEMORY SDHC MEM&OACUTE;RIAK&AACUTE;RTYA USB UHS-I 128GB,121.99,Sony,Lexar,
405572,Karta KINGSTON Canvas Select microSDHC 16GB,24.17,Karta,,
407300,"sandisk ultra 3.0 ultra 256gb gb go 8 128gb original gopro, speicherkarte",52.99,Sandisk,,
407385,Karta pami?ci SANDISK Ultra 64 GB microSDXC UHS,99.0,Karta,,
407615,SanDisk Ultra - Flash-Speicherkarte (microSDHC/SD-Adapter,29.95,,,
407909,"samsung pro mb-mg32da/eu - tarjeta de memoria micro sdhc de 32 gb (uhs -i grade 1, clase 10, con adaptador sd): amazon.es: informática",22.99,,,
408158,"SANDISK Ultra USB 3.0 Memory Stick - 32 GB, Black",14.99,,,
408502,"Memoria Lexar 633x Extreme 32GB+SD U3 USB-Stick, - 16 U3 mo/s +",42.99,Lexar,,
408979,sandisk microsdhc-card microsdhc + sd adapter,21.99,,,
409484,"sony,sony,sony usb rendimiento class 64 128gb go 90 microvault uhs (3.1 ab uhs-i 256",9.99,,,
410119,"SanDisk Extreme PRO 64GB microSDXC Speicherkarte + SD-Adapter bis zu 95MB/Sek, Class 10, U3, V30,SanDisk,SDSQXXG-064G",58.51,,,
411011,Sandisk 64GB Extreme microSDXC memoria flash Class 10,49.99,Sandisk,,
411167,Kingston Extrem Extreme 32GB SDHC Ultra 10 (LSD256CRBEU1000) dans memoria 3.0,55890.0,Kingston,,
411608,SanDisk Ultra microSDXC 64 GB UHS-I U1 A1 Class 10 + SD Adapter,29.9,,,
413229,Achat Carte micro SD 128 Go EVO PLUS classe 10 100Mo/s avec adaptateur SD Samsung dans le rayon Carte SDHC,30.32,,,
413237,SanDisk Extreme Pro 95MB/s 64GB SDXC UHS-I Memory Card,64.99,,,
413425,Sony SDXC 64 GB UHS-II U3 Class 10,61.5,,,
413675,SanDisk Ultra microSDHC 16GB + Adattatore SD,12.49,,,
413951,"SANDISK Cruzer Ultra, 32 GB",11.97,,,
414150,Tesco direct: Sandisk Extreme PRO 64 GB 64GB SDXC UHS-II Class 10 memory card,165.85,,,
414350,SANDISK MICROSDXC (128GB) SPEICHERKARTE + ADAPTER,34.99,Sandisk,,
414814,"Cartes pami?ci EXTREME - 16GB 95MB/s microSDXC I 10 90 Samsung 22,50% (4115945) SD mémoire Adapter",8.99,Samsung,,
415061,Achat MicroSDXC 128Gb Kingston dans le rayon Carte Micro SD,118.08,,,
415183,Sony XQD KARTE G-SERIE 32GB,94.9,,,
415736,"Sony Extreme SR16UXA, 128 carte UHS-I Class Blanc 3.0, + V30 Pink 10, memoria Fnac.es",10.99,Sony,,
415835,SanDisk Ultra Memoria microSDHC 32GB A1,10.99,"SanDisk\"" />\n<script type=\""text/javascript\"" async=\""\"" src=\""https://www.google-analytics.com/plugins/ua/ec.js","SanDisk Ultra Memoria microSDHC 32GB A1. Capacidad de hasta 32GB Velocidad de transferencia de hasta 98 MB/s Compatible con grabación de vídeo en Full HD Para cámaras de fotos, vídeo, tablets o smartphones",
416295,SANDISK MICROSDHC ULTRA 16GB 98MB/S C10-UHSI-A1\n,14.99,SANDISK,SANDISK MICROSDHC ULTRA 16GB 98MB/S C10-UHSI-A1. Memory Stick kaart. Standaardkorting van -5% voor leden. Bestel je hightech producten online aan de beste prijs en haal ze af in de winkel.,
416925,Sony M Series 128GB (440MB/Sec) XQD Memory Card,199.0,,,
417083,"Carte Mémoire microSDXC SanDisk Extreme 128 Go + Adaptateur SD jusqu'à 100 Mo/s, Classe 10, U3, V30, A1, FFP",76.99,,,
417794,Clé USB Sandisk Extreme GO 64Go USB 3.0 (3.1 Gen 1) Type A Noir lecteur USB flash,23.99,Clé,,
417856,Tesco direct: Sandisk Extreme 64GB MicroSDHC UHS-I Class 10 memory card,55.17,,,
419047,SanDisk Ultra microSDHC 16GB + Adattatore SD,12.49,,,
419616,Minneskort Secure Digital Micro 64GB SDXC Ultra 98MB/s UHS-1 Class 10 + SD-adapter,390.0,,,
420811,"SANDISK Ultra Dual USB 3.0 Dual Memory Stick - 128 GB, Black",39.99,,,
421049,Kingston - carte mémoire flash - 16 Go - microSDHC UHS-I,,,,
421594,sandisk sd 128gb - sdhc u3 de jaune gen 32 + u3,21.99,SanDisk,,
422859,Clé USB 16GB Intenso Ultra Line 3.0 - Sous Blister\n,8.96,Clé,"Clé USB 16GB Intenso Ultra Line 3.0 - Sous Blister. Clé USB. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.",
423442,Lexar SDHC Pro 2000x 32GB,1380.0,,,
424911,Dorr 8GB - Cruzer flash - 16GO UHS-I Class flash V30 Photo memoria USB color,,,,
426139,Sony SD GO 64GB UHS-I 64GB 4 280mb/s A1 Green 3.0 16 color with,101.13,Sony,,
426244,"Sony MicroVault X 3.0 - Memoria USB de 64 GB, rosa",,,,
426996,"&AMP; - MEMORY USB DUAL BLACK MICRO USB STICK GB, ULTRA SANDISK 3.0 32",29.99,,,
427555,SANDISK Ultra Dual,19.95,SANDISK,,
429275,"Carte Mémoire SDHC 16 Go SanDisk Ultra jusqu\'à 80 Mo/s, Classe 10 FFP,SanDisk,SDSDUNC-016G-GZFIN,Carte mémoire",8.9,,,
429391,"TARJETA SDHC DE SPEICHERKARTE, MICRO 80MB/S EXTREME, (SFG1UX2) _",35.99,,,
429673,Kingston - carte mémoire flash - 32 Go - microSDHC UHS-I,,,,
430188,Pam??ová karta Kingston Canvas Select MicroSDHC 32GB UHS-I U1 (80R/10W),949.0,,,
431445,SONY PRO MEMORY X-SERIES 3.0 128 KARTA 10 HC GO CLASS GB,25.99,SONY,,
431512,SANDISK - Unità Flash Ultra Dual USB 3.0 32GB&nbsp;Bianco,19.9,,,
432464,"Carte Mémoire microSDXC SanDisk Extreme PRO 64 Go + Adaptateur SD jusqu'à 95 Mo/s, Classe 10, U3, V30",45.36,,,
432880,SANDISK CRUZER 16GB SDHC CLASS 300MB/S - PACK,18.99,Sandisk,,
435667,SanDisk Ultra - USB-flashstation - 64 GB\n,16.77,SanDisk,SanDisk Ultra - USB-flashstation - 64 GB. USB-stick. Connectiviteit : 1 USB 3.0. Standaardkorting van -5% voor leden.,
435964,"LEXAR pami?ci SDHC 64GB USB Storage - - Adaptador GB + LSD32GBBEU300,LEXAR Clés",32890.0,LEXAR,,
436948,Sandisk Cruzer Glide 32GB - Pendrive / Memoria USB Pro Componentes Sandisk,12.0,,Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis.,
436988,Sony SDXC 64GB UHS II; Class 10 260MB/s Extra Pro,69.9,,,
437288,U3 SanDisk Glide - U302 Go! EXCERIA 32GB flash Minneskort - UHS-I Azul,35.99,SanDisk,,
439971,Kingston DataTraveler SE9 G2 - USB-Flash-Laufwerk - 32 GB - USB 3.0,22.95,,,
440338,Sandisk SDCA3/32GBSP PRO series Class SD Classe 128 - 3.0 Read Sous,179.0,Sandisk,,
440828,SANDISK MicroSDHC 128GB k&aacute;rtya Class10 90MB/s (139763) (SDSQXVF-128G-GN6MA),39999.0,,,
442190,"
                            Karta pami?ci Sandisk SDHC 32 GB EXTREME 90MB/s Video Speed Class V30 U3 UHS-I
",95.0,,,
442322,PENDRIVE SANDISK ULTRA DUAL 32GB (SDDD2 PENDRIVE SANDISK ULTRA DUAL 32GB (SDDD2,81.99,Pendrive Pendrive,,
443090,"SanDisk Ultra Android Scheda di Memoria MicroSDHC 16 GB, 48MB/s, Classe 10 con Adattatore SD",,,,
443150,"Carte XQD GB UZ Sandisk 300x 128GB, Adapter UHS-I, 150MB/Sek.FFP 3.1 with - - sd",229.9,Sandisk,,
443251,"Kingston,Kingston,Kingston DT101G2 - Memoria USB 2.0 de 8 GB, color rojo,Kingston Technology,DT101G2/8GBZ,B003MWP9X6",,,,
444053,"
                            Karta pami?ci Sandisk microSDXC 64 GB EXTREME 100MB/s A1 C10 V30 UHS-I U3 + adapter SD (doskona?a do kamer sportowych)
",185.0,,,
445106,"sandisk ultra sdxc 80mb/s, uhs-i/class 10 bei",36.99,,,
446105,SanDisk SDSQUNC-128G-GN6MA Ultra 128GB microSDXC UHS-I Class 10,61.52,Sandisk,,
446504,SanDisk SDSDXXG 128G GN4IN | Card SD Secure Digital | Storage medi ... - New,87.57,SanDisk,SDXC Memory Card 128 GB - Extreme PRO 4K,
446921,"flair toshiba extreme - gb 32gb gb gb, gopro sdhc microsd, electric",12.99,Toshiba,Saber,
447371,MEMORIA MÉMOIRE 16GB ALU 10 CLASS,42.99,,,
447640,"TOSHIBA GEHEUGENKAART UHS-I FULL ULTRA DE MICROSDHC 64 GB, 128 130MB/S,",18.99,Toshiba,,
447883,"KINGSTON USB N401 USB SDXC - GB 95MB/S MICROSDHC (UHS-I,",68.99,Kingston,Offrez,
449913,Memoria flash USB SanDisk Ultra Dual de 16 GB con USB 3.0 y hasta 130 MB/s,,,,
449980,Sony USB Memoria GLIDE 90MB/S Solid + Flash 64Go,69.0,Sony,,
449998,Memoria Sony microSDHC Card 8GB Class 10 / incl. adaptador SD,9.99,,,
450360,"SANDISK Cruzer Drive SD SDHC memoria zu 2.0 ,",38.99,SANDISK,,
450362,\nTARJETA MICRO SD 32 GB SANDISK EXTREME 100MB/SG ACTION CAM \nmarca: SANDISK,18.0,,,
450560,SanDisk 64GB Ultra Micro SDXC & SD Adapter,30.0,SanDisk,,
450591,Sandisk USB-Stick 3.1 Extreme PRO Solid State Flash Drive 128GB,129.0,,,
450858,"Carte Go microSDXC U3, jusqu'à V30, Classe 10, SanDisk Extreme + 100 SD Mémoire A1, Mo/s, Adaptateur 128 FFP",88.99,,,
451008,SanDisk EXCERIA Glide - U302 Go! Azul 32GB flash Minneskort - UHS-I U3 Type,35.53,SanDisk,,
451625,"Pack de 2 Cartes Mémoire SanDisk Extreme 16 Go SDHC jusqu'à 90 Mo/s, Classe 10, U3",22.99,,,
451843,sandisk lsdmi8gbbbeu300a ultra - blau card lsdmi16gbb1eu300a,134.99,SanDisk,,
452143,SanDisk Carte mémoire Mobile Ultra microSDXC 64 Go Class10 + Adaptateur SD,,,,
452183,Memoria flash USB SanDisk Ultra Dual de 32 GB con 3.0 y 130 MB/s,,,,
